Id;Election_Id;Party_Id;Wahlkreis_Id;Amount
2405;1;3;284;10129
2406;1;4;284;17460
2407;1;6;284;2069
2408;1;33;284;97
2409;1;NULL;285;3024
2410;1;2;285;66104
2411;1;1;285;24395
2412;1;3;285;8140
2413;1;4;285;11503
2414;1;6;285;3006
2415;1;33;285;131
2416;1;27;285;2039
2417;1;NULL;286;2618
2418;1;2;286;54172
2419;1;1;286;15292
2420;1;3;286;7158
2421;1;4;286;13034
2422;1;6;286;2881
2423;1;33;286;100
2424;1;NULL;287;2480
2425;1;2;287;59256
2426;1;1;287;20335
2427;1;3;287;8943
2428;1;4;287;17439
2429;1;6;287;1688
2430;1;33;287;83
2431;1;NULL;288;2066
2432;1;2;288;50967
2433;1;1;288;13686
2434;1;3;288;7100
2435;1;4;288;13091
2436;1;6;288;1667
2437;1;33;288;74
2438;1;27;288;843
2439;1;NULL;289;2561
2440;1;2;289;60739
2441;1;1;289;18198
2442;1;3;289;8449
2443;1;4;289;19869
2444;1;6;289;2488
2445;1;16;289;490
2446;1;33;289;96
2447;1;NULL;290;1855
2448;1;2;290;55188
2449;1;1;290;13680
2450;1;3;290;9801
2451;1;4;290;30560
2452;1;6;290;2078
2453;1;33;290;73
2454;1;27;290;814
2455;1;NULL;291;2567
2456;1;2;291;67812
2457;1;1;291;18278
2458;1;3;291;9608
2459;1;4;291;21479
2460;1;6;291;2513
2461;1;16;291;310
2462;1;33;291;130
2463;1;NULL;292;2303
2464;1;2;292;48662
2465;1;1;292;17233
2466;1;3;292;6117
2467;1;4;292;11176
2468;1;6;292;2389
2469;1;33;292;100
2470;1;27;292;1760
2471;1;NULL;293;1767
2472;1;2;293;54169
2473;1;1;293;16521
2474;1;3;293;7077
2475;1;4;293;17349
2476;1;6;293;1771
2477;1;33;293;67
2478;1;NULL;294;1966
2479;1;2;294;56931
2480;1;1;294;17946
2481;1;3;294;7918
2482;1;4;294;18639
2483;1;6;294;2006
2484;1;33;294;76
2485;1;NULL;295;2621
2486;1;2;295;62858
2487;1;1;295;17220
2488;1;3;295;8292
2489;1;4;295;11802
2490;1;6;295;2895
2491;1;33;295;114
2492;1;NULL;296;2133
2493;1;2;296;45748
2494;1;1;296;10597
2495;1;3;296;31946
2496;1;4;296;9696
2497;1;6;296;1967
2498;1;16;296;323
2499;1;NULL;297;3446
2500;1;2;297;58297
2501;1;1;297;11516
2502;1;3;297;24244
2503;1;4;297;8342
2504;1;6;297;2025
2505;1;NULL;298;3079
2506;1;2;298;55727
2507;1;1;298;9486
2508;1;3;298;22965
2509;1;4;298;6058
2510;1;6;298;1835
2511;1;NULL;299;2669
2512;1;2;299;48092
2513;1;1;299;10508
2514;1;3;299;27933
2515;1;4;299;6575
2516;1;6;299;2206
2517;1;10;299;4102
2518;2;NULL;1;2113
2519;2;1;1;61347
2520;2;2;1;52396
2521;2;3;1;8065
2522;2;4;1;9084
2523;2;5;1;15734
2524;2;7;1;3183
2525;2;8;1;929
2526;2;9;1;1459
2527;2;14;1;790
2528;2;19;1;44
2529;2;22;1;6563
2530;2;27;1;1042
2531;2;NULL;2;1483
2532;2;1;2;56383
2533;2;2;2;38590
2534;2;3;2;8321
2535;2;4;2;5733
2536;2;5;2;10547
2537;2;7;2;2413
2538;2;8;2;733
2539;2;9;2;969
2540;2;14;2;561
2541;2;19;2;45
2542;2;22;2;4994
2543;2;27;2;755
2544;2;NULL;3;1451
2545;2;1;3;52408
2546;2;2;3;37502
2547;2;3;3;7689
2548;2;4;3;6286
2549;2;5;3;9485
2550;2;7;3;2709
2551;2;8;3;1038
2552;2;9;3;930
2553;2;14;3;516
2554;2;19;3;34
2555;2;22;3;5492
2556;2;27;3;869
2557;2;NULL;4;1616
2558;2;1;4;60349
2559;2;2;4;46658
2560;2;3;4;8126
2561;2;4;4;6447
2562;2;5;4;13707
2563;2;7;4;2620
2564;2;8;4;854
2565;2;9;4;1290
2566;2;14;4;668
2567;2;19;4;32
2568;2;22;4;6500
2569;2;27;4;716
2570;2;NULL;5;1483
2571;2;1;5;43893
2572;2;2;5;50262
2573;2;3;5;7708
2574;2;4;5;10023
2575;2;5;5;20394
2576;2;7;5;3946
2577;2;8;5;802
2578;2;9;5;1201
2579;2;14;5;817
2580;2;19;5;71
2581;2;22;5;5379
2582;2;27;5;473
2583;2;NULL;6;1520
2584;2;1;6;48683
2585;2;2;6;41094
2586;2;3;6;6722
2587;2;4;6;5987
2588;2;5;6;11577
2589;2;7;6;2154
2590;2;8;6;1159
2591;2;9;6;1004
2592;2;14;6;535
2593;2;19;6;46
2594;2;22;6;5901
2595;2;27;6;711
2596;2;NULL;7;1682
2597;2;1;7;72006
2598;2;2;7;55371
2599;2;3;7;9863
2600;2;4;7;8910
2601;2;5;7;15291
2602;2;7;7;3370
2603;2;8;7;1319
2604;2;9;7;1271
2605;2;14;7;665
2606;2;19;7;42
2607;2;22;7;8479
2608;2;27;7;786
2609;2;NULL;8;1660
2610;2;1;8;74161
2611;2;2;8;54691
2612;2;3;8;10449
2613;2;4;8;9112
2614;2;5;8;15695
2615;2;7;8;3686
2616;2;8;8;1307
2617;2;9;8;1534
2618;2;14;8;746
2619;2;19;8;46
2620;2;22;8;9034
2621;2;27;8;1129
2622;2;NULL;9;1452
2623;2;1;9;53705
2624;2;2;9;41134
2625;2;3;9;8036
2626;2;4;9;5663
2627;2;5;9;10490
2628;2;7;9;2111
2629;2;8;9;737
2630;2;9;9;917
2631;2;14;9;489
2632;2;19;9;25
2633;2;22;9;6471
2634;2;27;9;709
2635;2;NULL;10;1560
2636;2;1;10;73603
2637;2;2;10;53944
2638;2;3;10;10878
2639;2;4;10;8962
2640;2;5;10;16579
2641;2;7;10;3031
2642;2;8;10;1377
2643;2;9;10;1385
2644;2;14;10;634
2645;2;19;10;43
2646;2;22;10;10210
2647;2;27;10;776
2648;2;NULL;11;1440
2649;2;1;11;42218
2650;2;2;11;42083
2651;2;3;11;5857
2652;2;4;11;7970
2653;2;5;11;13638
2654;2;7;11;2994
2655;2;8;11;974
2656;2;9;11;918
2657;2;14;11;422
2658;2;19;11;93
2659;2;22;11;5323
2660;2;27;11;781
2661;2;NULL;18;2252
2662;2;1;18;44947
2663;2;2;18;55721
2664;2;3;18;6458
2665;2;4;18;18124
2666;2;5;18;22645
2667;2;7;18;6442
2668;2;8;18;1257
2669;2;11;18;417
2670;2;14;18;790
2671;2;19;18;92
2672;2;22;18;7186
2673;2;27;18;589
2674;2;30;18;1545
2675;2;NULL;19;1393
2676;2;1;19;39581
2677;2;2;19;40009
2678;2;3;19;7353
2679;2;4;19;14525
2680;2;5;19;22167
2681;2;7;19;3630
2682;2;8;19;528
2683;2;11;19;334
2684;2;14;19;420
2685;2;19;19;123
2686;2;22;19;4321
2687;2;27;19;384
2688;2;30;19;1089
2689;2;NULL;20;1444
2690;2;1;20;43989
2691;2;2;20;44492
2692;2;3;20;7308
2693;2;4;20;12137
2694;2;5;20;22074
2695;2;7;20;3751
2696;2;8;20;551
2697;2;11;20;293
2698;2;14;20;525
2699;2;19;20;56
2700;2;22;20;5197
2701;2;27;20;397
2702;2;30;20;870
2703;2;NULL;21;1512
2704;2;1;21;59244
2705;2;2;21;49039
2706;2;3;21;10242
2707;2;4;21;10615
2708;2;5;21;20357
2709;2;7;21;3638
2710;2;8;21;588
2711;2;11;21;297
2712;2;14;21;585
2713;2;19;21;39
2714;2;22;21;6721
2715;2;27;21;392
2716;2;30;21;681
2717;2;NULL;22;1795
2718;2;1;22;50641
2719;2;2;22;50339
2720;2;3;22;6556
2721;2;4;22;11078
2722;2;5;22;12667
2723;2;7;22;3437
2724;2;8;22;1336
2725;2;11;22;229
2726;2;14;22;793
2727;2;19;22;37
2728;2;22;22;7093
2729;2;27;22;560
2730;2;30;22;592
2731;2;NULL;23;1988
2732;2;1;23;47525
2733;2;2;23;49302
2734;2;3;23;4952
2735;2;4;23;11817
2736;2;5;23;12916
2737;2;7;23;3607
2738;2;8;23;1398
2739;2;11;23;393
2740;2;14;23;706
2741;2;19;23;76
2742;2;22;23;6624
2743;2;27;23;534
2744;2;30;23;866
2745;2;NULL;24;1724
2746;2;1;24;43026
2747;2;2;24;58080
2748;2;3;24;4323
2749;2;4;24;6588
2750;2;5;24;11028
2751;2;7;24;1900
2752;2;8;24;1259
2753;2;9;24;1065
2754;2;10;24;110
2755;2;16;24;160
2756;2;19;24;35
2757;2;22;24;4136
2758;2;24;24;109
2759;2;27;24;713
2760;2;NULL;25;1645
2761;2;1;25;80616
2762;2;2;25;51079
2763;2;3;25;6537
2764;2;4;25;6771
2765;2;5;25;9506
2766;2;7;25;2218
2767;2;8;25;1339
2768;2;9;25;1070
2769;2;10;25;91
2770;2;16;25;281
2771;2;19;25;24
2772;2;22;25;4870
2773;2;24;25;165
2774;2;27;25;747
2775;2;NULL;26;1760
2776;2;1;26;50796
2777;2;2;26;48011
2778;2;3;26;5670
2779;2;4;26;6814
2780;2;5;26;9731
2781;2;7;26;2007
2782;2;8;26;1206
2783;2;9;26;1194
2784;2;10;26;87
2785;2;16;26;82
2786;2;19;26;70
2787;2;22;26;5479
2788;2;24;26;149
2789;2;27;26;1106
2790;2;NULL;27;1402
2791;2;1;27;57067
2792;2;2;27;52856
2793;2;3;27;8210
2794;2;4;27;10523
2795;2;5;27;20170
2796;2;7;27;2853
2797;2;8;27;1050
2798;2;9;27;1308
2799;2;10;27;54
2800;2;16;27;132
2801;2;19;27;62
2802;2;22;27;6833
2803;2;24;27;100
2804;2;27;27;923
2805;2;NULL;28;1911
2806;2;1;28;62620
2807;2;2;28;54848
2808;2;3;28;8035
2809;2;4;28;8814
2810;2;5;28;13059
2811;2;7;28;2577
2812;2;8;28;1612
2813;2;9;28;1390
2814;2;10;28;97
2815;2;16;28;80
2816;2;19;28;41
2817;2;22;28;6359
2818;2;24;28;183
2819;2;27;28;1072
2820;2;NULL;29;1184
2821;2;1;29;59699
2822;2;2;29;45534
2823;2;3;29;4924
2824;2;4;29;6241
2825;2;5;29;9592
2826;2;7;29;1968
2827;2;8;29;1270
2828;2;9;29;1074
2829;2;10;29;43
2830;2;16;29;101
2831;2;19;29;42
2832;2;22;29;4753
2833;2;24;29;140
2834;2;27;29;586
2835;2;NULL;30;947
2836;2;1;30;64472
2837;2;2;30;44598
2838;2;3;30;6023
2839;2;4;30;6021
2840;2;5;30;11209
2841;2;7;30;2131
2842;2;8;30;1302
2843;2;9;30;979
2844;2;10;30;54
2845;2;16;30;119
2846;2;19;30;17
2847;2;22;30;6531
2848;2;24;30;108
2849;2;27;30;620
2850;2;NULL;31;1206
2851;2;1;31;94923
2852;2;2;31;44069
2853;2;3;31;7032
2854;2;4;31;5107
2855;2;5;31;9160
2856;2;7;31;2456
2857;2;8;31;790
2858;2;9;31;767
2859;2;10;31;48
2860;2;16;31;114
2861;2;19;31;20
2862;2;22;31;4331
2863;2;24;31;136
2864;2;27;31;285
2865;2;NULL;32;1205
2866;2;1;32;96401
2867;2;2;32;30168
2868;2;3;32;7073
2869;2;4;32;4259
2870;2;5;32;6488
2871;2;7;32;1816
2872;2;8;32;877
2873;2;9;32;681
2874;2;10;32;51
2875;2;16;32;250
2876;2;19;32;21
2877;2;22;32;3576
2878;2;24;32;104
2879;2;27;32;799
2880;2;NULL;33;1215
2881;2;1;33;61404
2882;2;2;33;44431
2883;2;3;33;6929
2884;2;4;33;6359
2885;2;5;33;11556
2886;2;7;33;2143
2887;2;8;33;1175
2888;2;9;33;1196
2889;2;10;33;102
2890;2;16;33;137
2891;2;19;33;21
2892;2;22;33;4840
2893;2;24;33;169
2894;2;27;33;673
2895;2;NULL;34;1708
2896;2;1;34;57243
2897;2;2;34;47413
2898;2;3;34;5235
2899;2;4;34;8008
2900;2;5;34;13708
2901;2;7;34;2655
2902;2;8;34;1321
2903;2;9;34;1250
2904;2;10;34;90
2905;2;16;34;190
2906;2;19;34;58
2907;2;22;34;5487
2908;2;24;34;165
2909;2;27;34;392
2910;2;NULL;35;994
2911;2;1;35;53163
2912;2;2;35;38018
2913;2;3;35;4930
2914;2;4;35;5572
2915;2;5;35;10332
2916;2;7;35;1722
2917;2;8;35;1275
2918;2;9;35;1028
2919;2;10;35;68
2920;2;16;35;174
2921;2;19;35;22
2922;2;22;35;4586
2923;2;24;35;143
2924;2;27;35;796
2925;2;NULL;36;1219
2926;2;1;36;64905
2927;2;2;36;42915
2928;2;3;36;7382
2929;2;4;36;6641
2930;2;5;36;14078
2931;2;7;36;2499
2932;2;8;36;1193
2933;2;9;36;1366
2934;2;10;36;74
2935;2;16;36;159
2936;2;19;36;33
2937;2;22;36;9069
2938;2;24;36;141
2939;2;27;36;1145
2940;2;NULL;37;1158
2941;2;1;37;48756
2942;2;2;37;38415
2943;2;3;37;5281
2944;2;4;37;9202
2945;2;5;37;18892
2946;2;7;37;3000
2947;2;8;37;1145
2948;2;9;37;1081
2949;2;10;37;47
2950;2;16;37;177
2951;2;19;37;30
2952;2;22;37;5852
2953;2;24;37;136
2954;2;27;37;402
2955;2;NULL;38;1120
2956;2;1;38;68972
2957;2;2;38;42214
2958;2;3;38;6599
2959;2;4;38;5783
2960;2;5;38;11046
2961;2;7;38;2188
2962;2;8;38;968
2963;2;9;38;801
2964;2;10;38;36
2965;2;16;38;444
2966;2;19;38;23
2967;2;22;38;4060
2968;2;24;38;121
2969;2;27;38;478
2970;2;NULL;39;1641
2971;2;1;39;60754
2972;2;2;39;43099
2973;2;3;39;5874
2974;2;4;39;7188
2975;2;5;39;15390
2976;2;7;39;2794
2977;2;8;39;652
2978;2;9;39;815
2979;2;10;39;49
2980;2;16;39;226
2981;2;19;39;33
2982;2;22;39;3765
2983;2;24;39;88
2984;2;27;39;472
2985;2;NULL;40;1156
2986;2;1;40;56279
2987;2;2;40;51043
2988;2;3;40;4993
2989;2;4;40;6006
2990;2;5;40;11370
2991;2;7;40;2108
2992;2;8;40;1216
2993;2;9;40;1129
2994;2;10;40;112
2995;2;16;40;211
2996;2;19;40;41
2997;2;22;40;5514
2998;2;24;40;159
2999;2;27;40;436
3000;2;NULL;41;1868
3001;2;1;41;42910
3002;2;2;41;45441
3003;2;3;41;6043
3004;2;4;41;7993
3005;2;5;41;15718
3006;2;7;41;2434
3007;2;8;41;808
3008;2;9;41;988
3009;2;10;41;122
3010;2;16;41;137
3011;2;19;41;78
3012;2;22;41;4654
3013;2;24;41;168
3014;2;27;41;505
3015;2;NULL;42;1925
3016;2;1;42;41684
3017;2;2;42;48292
3018;2;3;42;5983
3019;2;4;42;11129
3020;2;5;42;21559
3021;2;7;42;3113
3022;2;8;42;736
3023;2;9;42;1171
3024;2;10;42;80
3025;2;16;42;146
3026;2;19;42;95
3027;2;22;42;4749
3028;2;24;42;155
3029;2;27;42;398
3030;2;NULL;43;1530
3031;2;1;43;72286
3032;2;2;43;57922
3033;2;3;43;8725
3034;2;4;43;7931
3035;2;5;43;14308
3036;2;7;43;2516
3037;2;8;43;1487
3038;2;9;43;1346
3039;2;10;43;185
3040;2;16;43;213
3041;2;19;43;37
3042;2;22;43;7038
3043;2;24;43;210
3044;2;27;43;937
3045;2;NULL;44;1361
3046;2;1;44;68568
3047;2;2;44;46931
3048;2;3;44;6478
3049;2;4;44;7085
3050;2;5;44;12071
3051;2;7;44;2673
3052;2;8;44;1511
3053;2;9;44;1173
3054;2;10;44;149
3055;2;16;44;183
3056;2;19;44;27
3057;2;22;44;7722
3058;2;24;44;144
3059;2;27;44;982
3060;2;NULL;45;1473
3061;2;1;45;64451
3062;2;2;45;57875
3063;2;3;45;5648
3064;2;4;45;7575
3065;2;5;45;11855
3066;2;7;45;2833
3067;2;8;45;1524
3068;2;9;45;1242
3069;2;10;45;134
3070;2;16;45;616
3071;2;19;45;46
3072;2;22;45;5786
3073;2;24;45;212
3074;2;27;45;671
3075;2;NULL;46;1943
3076;2;1;46;50937
3077;2;2;46;49411
3078;2;3;46;5985
3079;2;4;46;7201
3080;2;5;46;11428
3081;2;7;46;2152
3082;2;8;46;1271
3083;2;9;46;1031
3084;2;10;46;104
3085;2;16;46;185
3086;2;19;46;30
3087;2;22;46;5550
3088;2;24;46;150
3089;2;27;46;461
3090;2;NULL;47;1672
3091;2;1;47;69644
3092;2;2;47;65169
3093;2;3;47;7228
3094;2;4;47;8669
3095;2;5;47;16212
3096;2;7;47;2737
3097;2;8;47;1499
3098;2;9;47;1429
3099;2;10;47;172
3100;2;16;47;168
3101;2;19;47;53
3102;2;22;47;6958
3103;2;24;47;309
3104;2;27;47;1044
3105;2;NULL;48;1799
3106;2;1;48;63041
3107;2;2;48;59319
3108;2;3;48;5589
3109;2;4;48;8120
3110;2;5;48;14587
3111;2;7;48;2937
3112;2;8;48;1482
3113;2;9;48;1208
3114;2;10;48;92
3115;2;16;48;151
3116;2;19;48;31
3117;2;22;48;5601
3118;2;24;48;384
3119;2;27;48;455
3120;2;NULL;49;2618
3121;2;1;49;53593
3122;2;2;49;58881
3123;2;3;49;5142
3124;2;4;49;8461
3125;2;5;49;11013
3126;2;7;49;2228
3127;2;8;49;1796
3128;2;9;49;1286
3129;2;10;49;208
3130;2;16;49;167
3131;2;19;49;39
3132;2;22;49;5938
3133;2;24;49;183
3134;2;27;49;1046
3135;2;NULL;50;1467
3136;2;1;50;48419
3137;2;2;50;47741
3138;2;3;50;6214
3139;2;4;50;9527
3140;2;5;50;17614
3141;2;7;50;4169
3142;2;8;50;1038
3143;2;9;50;1295
3144;2;10;50;97
3145;2;16;50;128
3146;2;19;50;100
3147;2;22;50;5092
3148;2;24;50;127
3149;2;27;50;724
3150;2;NULL;51;1494
3151;2;1;51;54188
3152;2;2;51;45837
3153;2;3;51;4796
3154;2;4;51;6440
3155;2;5;51;9004
3156;2;7;51;2460
3157;2;8;51;1840
3158;2;9;51;1182
3159;2;10;51;44
3160;2;16;51;254
3161;2;19;51;38
3162;2;22;51;4892
3163;2;24;51;157
3164;2;27;51;643
3165;2;NULL;52;2165
3166;2;1;52;55775
3167;2;2;52;55985
3168;2;3;52;6099
3169;2;4;52;7475
3170;2;5;52;10141
3171;2;7;52;2141
3172;2;8;52;1493
3173;2;9;52;1086
3174;2;10;52;93
3175;2;16;52;134
3176;2;19;52;33
3177;2;22;52;5733
3178;2;24;52;241
3179;2;27;52;835
3180;2;NULL;53;1511
3181;2;1;53;59000
3182;2;2;53;54410
3183;2;3;53;6667
3184;2;4;53;10432
3185;2;5;53;20076
3186;2;7;53;3173
3187;2;8;53;1280
3188;2;9;53;1178
3189;2;10;53;93
3190;2;16;53;145
3191;2;19;53;67
3192;2;22;53;6121
3193;2;24;53;234
3194;2;27;53;1427
3195;2;NULL;54;1816
3196;2;1;54;55254
3197;2;2;54;60502
3198;2;3;54;7168
3199;2;4;54;18502
3200;2;5;54;25448
3201;2;7;54;4756
3202;2;8;54;1400
3203;2;9;54;1641
3204;2;13;54;119
3205;2;19;54;87
3206;2;22;54;6263
3207;2;24;54;199
3208;2;27;54;398
3209;2;30;54;959
3210;2;NULL;55;1794
3211;2;1;55;41205
3212;2;2;55;56702
3213;2;3;55;4036
3214;2;4;55;14782
3215;2;5;55;14566
3216;2;7;55;3699
3217;2;8;55;2240
3218;2;9;55;1824
3219;2;13;55;276
3220;2;19;55;69
3221;2;22;55;6044
3222;2;24;55;267
3223;2;27;55;416
3224;2;30;55;590
3225;2;NULL;87;1213
3226;2;1;87;48728
3227;2;2;87;36432
3228;2;3;87;8401
3229;2;4;87;10212
3230;2;5;87;17485
3231;2;7;87;4669
3232;2;8;87;680
3233;2;10;87;116
3234;2;11;87;221
3235;2;13;87;40
3236;2;17;87;17
3237;2;19;87;25
3238;2;20;87;137
3239;2;21;87;14
3240;2;22;87;4149
3241;2;23;87;123
3242;2;24;87;160
3243;2;25;87;46
3244;2;27;87;555
3245;2;28;87;149
3246;2;29;87;91
3247;2;30;87;784
3248;2;NULL;88;2308
3249;2;1;88;66328
3250;2;2;88;52897
3251;2;3;88;7948
3252;2;4;88;10538
3253;2;5;88;10220
3254;2;7;88;3712
3255;2;8;88;1697
3256;2;10;88;792
3257;2;11;88;213
3258;2;13;88;77
3259;2;17;88;30
3260;2;19;88;26
3261;2;20;88;338
3262;2;21;88;30
3263;2;22;88;5337
3264;2;23;88;111
3265;2;24;88;320
3266;2;25;88;55
3267;2;27;88;551
3268;2;28;88;225
3269;2;29;88;104
3270;2;30;88;719
3271;2;NULL;89;1882
3272;2;1;89;65417
3273;2;2;89;34895
3274;2;3;89;6543
3275;2;4;89;6915
3276;2;5;89;7336
3277;2;7;89;3019
3278;2;8;89;1427
3279;2;10;89;254
3280;2;11;89;145
3281;2;13;89;77
3282;2;17;89;29
3283;2;19;89;18
3284;2;20;89;231
3285;2;21;89;44
3286;2;22;89;4652
3287;2;23;89;60
3288;2;24;89;251
3289;2;25;89;26
3290;2;27;89;437
3291;2;28;89;195
3292;2;29;89;112
3293;2;30;89;556
3294;2;NULL;90;2070
3295;2;1;90;63532
3296;2;2;90;42549
3297;2;3;90;7102
3298;2;4;90;8120
3299;2;5;90;8729
3300;2;7;90;3478
3301;2;8;90;1565
3302;2;10;90;183
3303;2;11;90;148
3304;2;13;90;74
3305;2;17;90;35
3306;2;19;90;31
3307;2;20;90;373
3308;2;21;90;40
3309;2;22;90;5732
3310;2;23;90;67
3311;2;24;90;311
3312;2;25;90;46
3313;2;27;90;344
3314;2;28;90;238
3315;2;29;90;122
3316;2;30;90;652
3317;2;NULL;91;4235
3318;2;1;91;75521
3319;2;2;91;55089
3320;2;3;91;10235
3321;2;4;91;9266
3322;2;5;91;12264
3323;2;7;91;3865
3324;2;8;91;1769
3325;2;10;91;245
3326;2;11;91;221
3327;2;13;91;108
3328;2;17;91;46
3329;2;19;91;19
3330;2;20;91;407
3331;2;21;91;44
3332;2;22;91;6660
3333;2;23;91;225
3334;2;24;91;700
3335;2;25;91;73
3336;2;27;91;747
3337;2;28;91;313
3338;2;29;91;227
3339;2;30;91;691
3340;2;NULL;92;2747
3341;2;1;92;79055
3342;2;2;92;46982
3343;2;3;92;11611
3344;2;4;92;9075
3345;2;5;92;12544
3346;2;7;92;3826
3347;2;8;92;1702
3348;2;10;92;191
3349;2;11;92;213
3350;2;13;92;94
3351;2;17;92;24
3352;2;19;92;35
3353;2;20;92;473
3354;2;21;92;33
3355;2;22;92;7183
3356;2;23;92;96
3357;2;24;92;489
3358;2;25;92;20
3359;2;27;92;576
3360;2;28;92;277
3361;2;29;92;210
3362;2;30;92;762
3363;2;NULL;93;1235
3364;2;1;93;43863
3365;2;2;93;40759
3366;2;3;93;7235
3367;2;4;93;10709
3368;2;5;93;16056
3369;2;7;93;3501
3370;2;8;93;1032
3371;2;10;93;168
3372;2;11;93;204
3373;2;13;93;80
3374;2;17;93;61
3375;2;19;93;73
3376;2;20;93;208
3377;2;21;93;31
3378;2;22;93;5367
3379;2;23;93;254
3380;2;24;93;411
3381;2;25;93;18
3382;2;27;93;337
3383;2;28;93;241
3384;2;29;93;111
3385;2;30;93;883
3386;2;NULL;94;1143
3387;2;1;94;64909
3388;2;2;94;48190
3389;2;3;94;14871
3390;2;4;94;12689
3391;2;5;94;28642
3392;2;7;94;4072
3393;2;8;94;596
3394;2;10;94;103
3395;2;11;94;328
3396;2;13;94;53
3397;2;17;94;38
3398;2;19;94;43
3399;2;20;94;213
3400;2;21;94;37
3401;2;22;94;5955
3402;2;23;94;132
3403;2;24;94;245
3404;2;25;94;10
3405;2;27;94;403
3406;2;28;94;364
3407;2;29;94;96
3408;2;30;94;1030
3409;2;NULL;95;1368
3410;2;1;95;42902
3411;2;2;95;44240
3412;2;3;95;6339
3413;2;4;95;12960
3414;2;5;95;20905
3415;2;7;95;3789
3416;2;8;95;1057
3417;2;10;95;151
3418;2;11;95;263
3419;2;13;95;67
3420;2;17;95;59
3421;2;19;95;57
3422;2;20;95;248
3423;2;21;95;34
3424;2;22;95;4513
3425;2;23;95;381
3426;2;24;95;488
3427;2;25;95;27
3428;2;27;95;405
3429;2;28;95;293
3430;2;29;95;127
3431;2;30;95;1041
3432;2;NULL;96;1775
3433;2;1;96;62844
3434;2;2;96;44909
3435;2;3;96;14418
3436;2;4;96;10988
3437;2;5;96;23686
3438;2;7;96;4418
3439;2;8;96;801
3440;2;10;96;92
3441;2;11;96;293
3442;2;13;96;47
3443;2;17;96;25
3444;2;19;96;42
3445;2;20;96;197
3446;2;21;96;21
3447;2;22;96;7389
3448;2;23;96;955
3449;2;24;96;358
3450;2;25;96;19
3451;2;27;96;309
3452;2;28;96;217
3453;2;29;96;132
3454;2;30;96;1079
3455;2;NULL;97;1906
3456;2;1;97;74187
3457;2;2;97;46065
3458;2;3;97;10796
3459;2;4;97;9496
3460;2;5;97;14000
3461;2;7;97;3771
3462;2;8;97;1464
3463;2;10;97;148
3464;2;11;97;238
3465;2;13;97;103
3466;2;17;97;23
3467;2;19;97;18
3468;2;20;97;809
3469;2;21;97;38
3470;2;22;97;7514
3471;2;23;97;152
3472;2;24;97;315
3473;2;25;97;20
3474;2;27;97;534
3475;2;28;97;205
3476;2;29;97;138
3477;2;30;97;713
3478;2;NULL;98;1725
3479;2;1;98;73860
3480;2;2;98;39571
3481;2;3;98;13468
3482;2;4;98;7433
3483;2;5;98;14122
3484;2;7;98;3163
3485;2;8;98;1091
3486;2;10;98;111
3487;2;11;98;270
3488;2;13;98;75
3489;2;17;98;21
3490;2;19;98;18
3491;2;20;98;421
3492;2;21;98;17
3493;2;22;98;7362
3494;2;23;98;146
3495;2;24;98;299
3496;2;25;98;10
3497;2;27;98;585
3498;2;28;98;163
3499;2;29;98;115
3500;2;30;98;589
3501;2;NULL;99;1953
3502;2;1;99;67437
3503;2;2;99;40185
3504;2;3;99;8446
3505;2;4;99;8055
3506;2;5;99;10347
3507;2;7;99;2849
3508;2;8;99;1329
3509;2;10;99;152
3510;2;11;99;262
3511;2;13;99;72
3512;2;17;99;18
3513;2;19;99;26
3514;2;20;99;363
3515;2;21;99;32
3516;2;22;99;7487
3517;2;23;99;80
3518;2;24;99;473
3519;2;25;99;21
3520;2;27;99;364
3521;2;28;99;189
3522;2;29;99;130
3523;2;30;99;629
3524;2;NULL;100;1411
3525;2;1;100;73278
3526;2;2;100;43721
3527;2;3;100;11676
3528;2;4;100;8473
3529;2;5;100;15113
3530;2;7;100;3311
3531;2;8;100;1149
3532;2;10;100;155
3533;2;11;100;265
3534;2;13;100;79
3535;2;17;100;25
3536;2;19;100;30
3537;2;20;100;294
3538;2;21;100;24
3539;2;22;100;7945
3540;2;23;100;119
3541;2;24;100;348
3542;2;25;100;28
3543;2;27;100;463
3544;2;28;100;297
3545;2;29;100;153
3546;2;30;100;774
3547;2;NULL;101;1590
3548;2;1;101;52884
3549;2;2;101;48511
3550;2;3;101;7212
3551;2;4;101;10615
3552;2;5;101;14283
3553;2;7;101;3816
3554;2;8;101;1578
3555;2;10;101;177
3556;2;11;101;202
3557;2;13;101;65
3558;2;17;101;30
3559;2;19;101;164
3560;2;20;101;315
3561;2;21;101;23
3562;2;22;101;5807
3563;2;23;101;277
3564;2;24;101;514
3565;2;25;101;16
3566;2;27;101;632
3567;2;28;101;230
3568;2;29;101;96
3569;2;30;101;993
3570;2;NULL;102;1987
3571;2;1;102;47470
3572;2;2;102;46638
3573;2;3;102;8198
3574;2;4;102;12499
3575;2;5;102;14318
3576;2;7;102;3561
3577;2;8;102;1620
3578;2;10;102;390
3579;2;11;102;202
3580;2;13;102;61
3581;2;17;102;19
3582;2;19;102;131
3583;2;20;102;311
3584;2;21;102;37
3585;2;22;102;5989
3586;2;23;102;187
3587;2;24;102;473
3588;2;25;102;79
3589;2;27;102;440
3590;2;28;102;227
3591;2;29;102;126
3592;2;30;102;962
3593;2;NULL;103;1908
3594;2;1;103;62029
